id,novel,motivation,experiment,relatework,readable,arxiv,Fscore
3072,0,0,-1,-1,0,-1,-1
3073,0,0,-1,0,0,-1,0.428571429
3074,0,0,-1,0,0,-1,-0.428571429
3075,0,0,-1,-1,0,-1,-0.428571429
3076,0,0,-1,0,0,-1,1
3077,0,0,-1,0,0,-1,-0.428571429
3078,-1,-1,-1,0,-1,-1,-0.428571429
3079,-1,0,1,-1,0,-1,-0.428571429
3080,0,0,-1,-1,0,-1,-1
3081,0,0,-1,0,0,-1,-1
3082,0,0,-1,0,1,-1,-0.428571429
3083,-1,0,-1,0,0,1,-1
3084,-1,0,1,0,0,1,0.428571429
3085,-1,0,-1,0,-1,1,-0.428571429
3086,0,-1,-1,-1,0,1,0.428571429
3087,-1,1,1,0,0,1,1
3088,0,-1,-1,0,0,1,1
3089,-1,0,-1,0,0,-1,-1
3090,0,0,-1,0,0,-1,-0.428571429
3091,0,0,-1,0,0,-1,-1
3092,0,0,0,0,0,-1,-0.428571429
3093,0,0,1,0,0,-1,-0.428571429
3094,0,0,0,0,0,-1,0.428571429
3095,0,0,-1,0,0,-1,0.428571429
3096,0,0,-1,0,-1,-1,0.428571429
3097,1,0,-1,0,0,-1,0.428571429
3098,0,0,-1,0,0,1,0.428571429
3099,-1,0,0,-1,0,1,0.428571429
3100,0,0,1,0,0,1,1
3101,-1,0,-1,0,0,1,0.428571429
3102,-1,0,-1,-1,-1,1,0.428571429
3103,-1,0,-1,-1,-1,1,-0.428571429
3104,0,0,-1,0,0,-1,-0.428571429
3105,0,0,-1,0,-1,-1,-0.428571429
3106,0,0,-1,0,0,-1,-0.428571429
3107,-1,0,-1,0,0,-1,0.428571429
3108,0,0,-1,0,0,-1,-0.428571429
3109,-1,0,-1,0,0,-1,-1
3110,1,0,0,0,0,-1,0.428571429
3111,0,0,-1,0,0,-1,1
3112,0,0,-1,0,1,-1,-0.428571429
3113,0,0,-1,0,0,-1,-0.428571429
3114,0,0,-1,0,-1,-1,0.428571429
3115,0,0,-1,0,0,-1,-0.428571429
3116,0,0,0,0,-1,1,0.428571429
3117,0,1,-1,0,0,1,1
3118,0,0,0,-1,0,1,0.428571429
3119,0,0,-1,-1,0,1,0.428571429
3120,1,0,-1,0,0,1,0.428571429
3121,0,-1,-1,0,0,1,1
3122,0,0,-1,0,1,1,-0.428571429
3123,0,0,-1,0,0,1,0.428571429
3124,1,0,-1,0,1,1,-0.428571429
3125,0,1,-1,-1,-1,-1,-0.428571429
3126,-1,0,-1,-1,0,-1,-0.428571429
3127,-1,0,0,0,0,-1,-0.428571429
3128,0,0,-1,0,-1,-1,1
3129,0,1,-1,-1,1,-1,-0.428571429
3130,-1,0,-1,0,-1,-1,0.428571429
3131,0,0,-1,0,0,1,0.428571429
3132,0,1,-1,0,-1,1,0.428571429
3133,-1,0,-1,0,-1,-1,-0.428571429
3134,-1,0,-1,0,0,-1,-0.428571429
3135,0,0,-1,-1,0,-1,1
3136,0,0,-1,0,-1,-1,-0.428571429
3137,0,0,-1,0,0,-1,-1
3138,0,0,0,-1,0,-1,-1
3139,0,0,0,0,1,-1,1
3140,-1,0,1,0,0,-1,0.428571429
3141,0,0,0,0,0,-1,1
3142,0,0,-1,0,0,-1,0.428571429
3143,-1,0,-1,0,0,-1,-1
3144,0,0,-1,-1,-1,-1,-0.428571429
3145,0,0,-1,0,0,-1,0.428571429
3146,0,0,-1,0,0,-1,1
3147,0,0,-1,0,0,-1,0.428571429
3148,1,0,-1,-1,-1,-1,-0.428571429
3149,0,-1,-1,-1,0,-1,-1
3150,0,0,-1,0,-1,-1,-0.428571429
3151,0,0,-1,0,0,1,0.428571429
3152,0,0,-1,0,0,1,-0.428571429
3153,0,0,0,-1,-1,1,-1
3154,0,0,1,0,0,-1,0.428571429
3155,-1,0,-1,0,0,-1,-0.428571429
3156,-1,0,-1,0,0,-1,0.428571429
3157,0,0,1,0,0,-1,-0.428571429
3158,0,0,1,-1,-1,-1,1
3159,0,0,1,0,0,-1,-0.428571429
3160,0,0,-1,0,0,-1,0.428571429
3161,0,-1,-1,0,0,-1,1
3162,0,0,-1,-1,-1,-1,-0.428571429
3163,-1,0,-1,0,0,-1,-0.428571429
3164,0,0,-1,0,-1,-1,0.428571429
3165,0,0,-1,0,-1,1,0.428571429
3166,0,0,1,0,0,1,0.428571429
3167,-1,0,-1,0,-1,1,-0.428571429
3168,0,-1,-1,0,0,-1,-0.428571429
3169,-1,0,-1,0,1,-1,-0.428571429
3170,-1,0,-1,0,0,-1,-0.428571429
3171,0,0,-1,0,-1,-1,1
3172,-1,0,0,0,-1,-1,-0.428571429
3173,0,0,-1,-1,-1,-1,-0.428571429
3174,0,0,-1,-1,0,-1,-0.428571429
3175,0,0,-1,0,0,-1,-0.428571429
3176,-1,-1,-1,0,-1,-1,-1
3177,-1,0,-1,0,0,-1,-0.428571429
3178,-1,0,-1,0,-1,-1,-0.428571429
3179,0,0,-1,0,0,-1,-0.428571429
3180,0,0,0,-1,0,-1,0.428571429
3181,-1,0,-1,0,0,-1,-1
3182,-1,0,1,0,0,-1,0.428571429
3183,0,0,-1,0,0,-1,-0.428571429
3184,-1,-1,-1,-1,0,-1,-1
3185,0,0,-1,0,0,-1,0.428571429
3186,0,0,-1,0,0,-1,0.428571429
3187,-1,0,0,-1,0,1,0.428571429
3188,-1,0,-1,0,0,1,-0.428571429
3189,1,0,-1,1,0,1,0.428571429
3190,0,0,-1,-1,-1,-1,-1
3191,0,0,-1,0,-1,-1,-1
3192,0,0,0,0,0,-1,-0.428571429
3193,-1,0,-1,0,0,-1,-1
3194,-1,-1,-1,-1,0,-1,-0.428571429
3195,1,0,1,0,0,-1,1
3196,0,0,0,0,0,-1,0.428571429
3197,0,-1,-1,0,-1,-1,-1
3198,0,0,-1,0,0,-1,0.428571429
3199,-1,0,0,0,0,-1,-1
3200,-1,0,-1,0,-1,-1,-0.428571429
3201,0,0,-1,0,-1,-1,0.428571429
3202,0,0,-1,0,-1,-1,-0.428571429
3203,0,0,-1,-1,-1,-1,-0.428571429
3204,0,0,1,0,0,-1,0.428571429
3205,0,0,-1,0,0,-1,-0.428571429
3206,0,0,0,0,0,-1,-0.428571429
3207,-1,-1,0,-1,0,-1,-1
3208,0,0,0,-1,0,-1,0.428571429
3209,1,0,-1,0,0,-1,-0.428571429
3210,0,0,-1,0,0,-1,0.428571429
3211,0,0,-1,0,0,-1,-1
3212,-1,-1,-1,-1,1,-1,-0.428571429
3213,0,0,-1,-1,-1,-1,-1
3214,0,0,-1,0,-1,-1,-0.428571429
3215,0,0,-1,0,0,-1,1
3216,0,-1,-1,0,0,-1,-0.428571429
3217,0,1,-1,0,1,-1,0.428571429
3218,0,0,-1,0,0,-1,0.428571429
3219,0,-1,-1,0,-1,-1,-0.428571429
3220,0,0,0,0,0,-1,-0.428571429
3221,0,0,-1,0,0,-1,-0.428571429
3222,0,-1,-1,0,-1,-1,-1
3223,0,-1,0,-1,-1,-1,-0.428571429
3224,0,0,-1,0,-1,-1,-0.428571429
3225,0,0,-1,-1,0,-1,1
3226,0,0,0,0,0,-1,1
3227,0,0,-1,0,0,-1,0.428571429
3228,-1,0,-1,0,0,-1,0.428571429
3229,1,0,1,-1,1,-1,1
3230,0,0,-1,0,0,-1,1
3231,0,0,0,0,0,-1,-1
3232,0,0,-1,0,0,-1,-0.428571429
3233,0,0,1,0,0,-1,1
3234,0,-1,-1,0,-1,-1,0.428571429
3235,0,0,-1,0,0,-1,-0.428571429
3236,0,0,-1,-1,0,-1,-0.428571429
3237,0,1,1,0,0,-1,1
3238,0,0,-1,0,0,-1,-0.428571429
3239,-1,-1,-1,-1,0,-1,-1
3240,-1,-1,-1,0,0,-1,-0.428571429
3241,0,1,0,0,0,-1,0.428571429
3242,-1,0,0,-1,-1,-1,-0.428571429
3243,0,0,-1,0,-1,-1,1
3244,1,0,-1,0,-1,-1,-0.428571429
3245,0,0,0,-1,0,-1,-0.428571429
3246,0,0,1,0,-1,1,0.428571429
3247,0,1,-1,0,0,1,-0.428571429
3248,0,-1,-1,0,0,1,-0.428571429
3249,0,0,-1,0,0,-1,0.428571429
3250,0,0,-1,0,0,-1,-0.428571429
3251,0,0,-1,0,-1,-1,1
3252,0,0,0,0,0,-1,0.428571429
3253,0,-1,-1,0,0,-1,-0.428571429
3254,-1,0,-1,0,-1,-1,-0.428571429
3255,0,0,-1,0,-1,-1,-1
3256,0,0,-1,0,1,-1,-0.428571429
3257,-1,0,-1,0,-1,-1,-0.428571429
3258,0,-1,-1,-1,1,-1,0.428571429
3259,0,-1,-1,0,0,-1,-0.428571429
3260,0,0,-1,-1,1,-1,0.428571429
3261,0,0,-1,0,0,-1,-0.428571429
3262,0,0,-1,0,0,-1,0.428571429
3263,-1,0,-1,1,-1,-1,-1
3264,0,0,-1,0,0,-1,-0.428571429
3265,0,0,0,0,0,-1,0.428571429
3266,0,0,-1,0,0,-1,-0.428571429
3267,0,-1,-1,0,-1,1,-0.428571429
3268,0,0,-1,0,-1,1,0.428571429
3269,0,0,-1,0,-1,1,-1
3270,0,0,-1,0,-1,-1,-0.428571429
3271,0,-1,-1,-1,-1,-1,-0.428571429
3272,0,0,-1,0,-1,-1,-0.428571429
3273,-1,-1,-1,-1,0,-1,-1
3274,0,0,-1,0,0,-1,-1
3275,0,0,-1,0,0,-1,-0.428571429
3276,-1,0,-1,-1,-1,-1,-0.428571429
3277,-1,0,0,0,0,-1,0.428571429
3278,0,0,0,0,0,-1,0.428571429
3279,-1,0,1,-1,-1,-1,-0.428571429
3280,0,0,-1,0,0,-1,-0.428571429
3281,0,0,1,0,-1,-1,0.428571429
3282,0,-1,-1,-1,-1,-1,-0.428571429
3283,0,0,-1,-1,-1,-1,-0.428571429
3284,1,0,-1,0,0,1,-0.428571429
3285,0,1,-1,0,0,1,0.428571429
3286,0,-1,-1,0,0,1,0.428571429
3287,0,0,-1,0,0,-1,-0.428571429
3288,-1,0,-1,0,0,-1,-1
3289,0,0,-1,0,0,-1,-0.428571429
3290,0,0,0,-1,0,1,-0.428571429
3291,-1,0,-1,0,0,1,-0.428571429
3292,0,0,-1,0,0,1,0.428571429
3293,0,0,-1,0,0,-1,-0.428571429
3294,0,0,1,-1,0,-1,0.428571429
3295,0,0,-1,0,0,-1,-0.428571429
3296,-1,0,-1,0,0,-1,0.428571429
3297,-1,0,-1,-1,0,-1,-0.428571429
3298,-1,0,-1,-1,0,-1,0.428571429
3299,0,0,-1,0,0,-1,-0.428571429
3300,0,0,-1,-1,0,1,-0.428571429
3301,0,0,-1,0,0,1,1
3302,0,0,-1,0,0,1,1
3303,0,0,-1,0,1,-1,0.428571429
3304,0,0,-1,0,-1,-1,0.428571429
3305,0,0,-1,0,-1,-1,1
3306,0,0,-1,0,-1,-1,-0.428571429
3307,0,0,-1,0,0,-1,-0.428571429
3308,-1,0,-1,-1,0,-1,-0.428571429
3309,0,-1,-1,0,-1,-1,-1
3310,0,0,-1,0,0,-1,-0.428571429
3311,0,0,-1,-1,-1,-1,-0.428571429
3312,0,1,0,0,0,-1,-1
3313,-1,0,-1,-1,0,-1,0.428571429
3314,0,-1,-1,0,-1,-1,0.428571429
3315,0,0,1,0,-1,-1,0.428571429
3316,0,-1,0,0,-1,-1,0.428571429
3317,1,0,-1,0,0,-1,-0.428571429
3318,0,-1,-1,0,-1,-1,-1
3319,0,0,-1,0,-1,-1,0.428571429
3320,-1,-1,-1,0,-1,-1,-0.428571429
3321,0,-1,-1,0,0,-1,-1
3322,0,0,-1,0,0,-1,0.428571429
3323,0,-1,-1,0,-1,-1,0.428571429
3324,0,-1,-1,0,0,-1,-0.428571429
3325,0,0,-1,0,-1,-1,-0.428571429
3326,0,0,-1,-1,0,-1,-0.428571429
3327,-1,0,-1,0,0,-1,0.428571429
3328,0,-1,0,0,0,-1,0.428571429
3329,-1,-1,-1,0,0,-1,-0.428571429
3330,1,0,-1,0,0,-1,-0.428571429
3331,1,-1,-1,-1,-1,-1,0.428571429
3332,0,0,-1,0,0,-1,-1
3333,-1,0,-1,-1,-1,-1,-1
3334,0,0,0,-1,0,-1,-0.428571429
3335,-1,0,-1,0,0,-1,0.428571429
3336,0,0,0,-1,0,-1,0.428571429
3337,0,0,-1,-1,0,-1,0.428571429
3338,0,0,0,0,0,-1,-1
3339,0,-1,-1,-1,0,-1,-0.428571429
3340,0,0,-1,0,0,-1,0.428571429
3341,0,0,0,0,-1,-1,0.428571429
3342,-1,-1,-1,0,-1,-1,-0.428571429
3343,-1,0,-1,0,0,-1,-0.428571429
3344,0,0,1,-1,0,-1,0.428571429
3345,0,0,1,-1,0,-1,0.428571429
3346,0,0,1,1,1,-1,0.428571429
3347,-1,0,-1,0,-1,1,-1
3348,0,1,-1,-1,-1,1,-0.428571429
3349,0,0,-1,0,0,1,1
3350,0,0,1,0,0,-1,1
3351,0,0,-1,0,-1,-1,-0.428571429
3352,-1,0,-1,0,0,-1,-0.428571429
3353,-1,0,0,-1,0,-1,0.428571429
3354,0,0,0,0,0,-1,-0.428571429
3355,-1,0,-1,0,0,-1,-0.428571429
3356,0,0,0,0,0,-1,-0.428571429
3357,0,0,0,-1,0,-1,0.428571429
3358,0,0,-1,0,0,-1,0.428571429
3359,0,0,-1,0,0,-1,-1
3360,0,0,-1,0,0,-1,0.428571429
3361,-1,0,-1,0,0,-1,-0.428571429
3362,0,0,-1,0,0,-1,-0.428571429
3363,0,-1,-1,0,0,-1,-0.428571429
3364,-1,0,-1,0,0,-1,1
3365,0,0,-1,0,0,-1,-0.428571429
3366,0,0,-1,0,0,-1,0.428571429
3367,0,-1,-1,0,0,-1,0.428571429
3368,0,0,-1,0,0,-1,0.428571429
3369,0,0,0,0,0,-1,0.428571429
3370,0,-1,-1,-1,-1,-1,-0.428571429
3371,0,0,-1,-1,-1,-1,-1
3372,0,0,0,0,0,-1,-1
3373,-1,0,-1,0,-1,-1,-0.428571429
3374,-1,0,-1,0,0,-1,-0.428571429
3375,0,0,-1,-1,-1,-1,-1
3376,0,0,-1,0,0,-1,-0.428571429
3377,-1,0,0,-1,-1,-1,-0.428571429
3378,0,0,0,0,0,-1,0.428571429
3379,0,0,-1,0,-1,-1,0.428571429
3380,0,0,-1,-1,0,-1,-0.428571429
3381,-1,0,-1,0,0,-1,-0.428571429
3382,0,0,-1,0,0,-1,-0.428571429
3383,1,0,-1,0,0,-1,-0.428571429
3384,-1,0,-1,-1,-1,-1,-0.428571429
3385,0,0,-1,-1,0,-1,0.428571429
3386,0,1,-1,-1,-1,-1,0.428571429
3387,0,0,-1,0,-1,-1,0.428571429
3388,-1,0,-1,0,0,-1,-0.428571429
3389,0,1,-1,0,0,-1,-1
3390,0,0,-1,0,0,-1,-1
3391,1,0,-1,0,-1,-1,0.428571429
3392,0,-1,-1,-1,0,-1,1
3393,0,0,1,0,-1,-1,1
3394,0,0,1,0,0,-1,-0.428571429
3395,0,0,1,0,0,-1,0.428571429
3396,-1,-1,-1,-1,0,-1,0.428571429
3397,-1,0,0,0,-1,-1,0.428571429
3398,-1,0,-1,0,-1,-1,0.428571429
3399,0,-1,-1,-1,-1,-1,-0.428571429
3400,-1,0,0,0,0,-1,-0.428571429
3401,0,0,-1,0,0,-1,1
3402,0,-1,-1,0,0,-1,0.428571429
3403,0,0,0,0,0,-1,1
3404,1,0,-1,-1,-1,-1,-1
3405,0,-1,-1,-1,0,-1,0.428571429
3406,0,0,-1,0,0,-1,0.428571429
3407,0,0,-1,-1,0,-1,1
3408,0,0,-1,0,0,-1,0.428571429
3409,0,0,-1,-1,0,-1,1
3410,0,0,0,-1,0,-1,-0.428571429
3411,-1,0,-1,0,0,-1,-0.428571429
3412,0,0,-1,0,-1,-1,-1
3413,0,-1,0,-1,0,-1,-0.428571429
3414,0,0,-1,0,0,-1,-0.428571429
3415,0,-1,-1,0,0,-1,-0.428571429
3416,-1,-1,-1,-1,-1,-1,-0.428571429
3417,1,0,-1,0,0,-1,-0.428571429
3418,0,0,-1,0,1,-1,1
3419,-1,0,-1,0,0,-1,0.428571429
3420,0,-1,0,0,0,-1,-1
3421,0,-1,-1,-1,-1,1,-0.428571429
3422,0,0,-1,-1,-1,1,-0.428571429
3423,-1,0,-1,0,-1,1,-1
3424,0,0,-1,0,0,1,-0.428571429
3425,0,0,-1,0,0,1,-0.428571429
3426,0,0,-1,0,0,1,-1
3427,0,0,-1,0,0,1,-1
3428,-1,0,-1,0,0,1,0.428571429
3429,-1,0,-1,0,0,-1,-0.428571429
3430,0,0,0,0,-1,-1,0.428571429
3431,-1,0,0,0,0,-1,0.428571429
3432,0,0,0,0,0,-1,-0.428571429
3433,-1,0,-1,-1,0,-1,-1
3434,-1,0,0,0,0,-1,-1
3435,0,-1,-1,0,0,-1,-0.428571429
3436,-1,0,-1,0,0,-1,-0.428571429
3437,0,0,-1,0,0,-1,-0.428571429
3438,0,0,-1,0,0,-1,-0.428571429
3439,0,0,-1,-1,0,-1,-1
3440,0,0,-1,0,0,-1,-0.428571429
3441,0,0,-1,0,0,-1,-0.428571429
3442,0,0,-1,0,-1,-1,0.428571429
3443,-1,0,-1,0,0,1,-0.428571429
3444,0,0,-1,-1,0,1,-0.428571429
3445,-1,0,-1,0,0,1,0.428571429
3446,0,0,0,0,1,-1,0.428571429
3447,0,0,-1,0,0,-1,0.428571429
3448,0,0,-1,0,-1,-1,0.428571429
3449,-1,0,-1,-1,-1,-1,-0.428571429
3450,0,0,-1,0,1,-1,-0.428571429
3451,0,0,-1,-1,0,-1,1
3452,0,0,0,0,0,-1,-0.428571429
3453,-1,0,-1,0,0,-1,-1
3454,0,0,0,0,0,-1,0.428571429
3455,0,0,-1,0,0,-1,-0.428571429
3456,0,0,-1,0,0,-1,-0.428571429
3457,0,-1,-1,0,0,-1,-0.428571429
3458,0,0,-1,0,0,-1,-0.428571429
3459,1,0,-1,0,0,1,-0.428571429
3460,0,0,-1,-1,0,1,-0.428571429
3461,0,0,-1,0,0,1,-0.428571429
3462,0,0,0,0,0,1,0.428571429
3463,0,0,1,0,-1,1,-0.428571429
3464,0,0,0,0,-1,1,0.428571429
3465,0,0,-1,0,-1,1,-0.428571429
3466,1,1,-1,0,1,-1,-0.428571429
3467,0,0,-1,0,-1,-1,-0.428571429
3468,-1,0,-1,0,-1,-1,-0.428571429
3469,0,0,-1,0,-1,1,-0.428571429
3470,-1,0,-1,0,0,1,1
3471,-1,0,-1,0,0,1,-1
3472,-1,1,-1,-1,0,-1,-0.428571429
3473,1,0,-1,0,-1,-1,-0.428571429
3474,0,0,-1,-1,0,-1,-0.428571429
3475,-1,-1,-1,0,0,-1,-1
3476,0,0,1,0,0,-1,0.428571429
3477,-1,0,-1,0,0,-1,-0.428571429
3478,0,0,-1,-1,-1,-1,1
3479,0,0,-1,-1,0,-1,0.428571429
3480,0,0,-1,0,-1,-1,0.428571429
3481,0,0,-1,0,0,-1,0.428571429
3482,0,0,-1,1,0,-1,1
3483,-1,0,-1,0,-1,-1,-0.428571429
3484,0,0,-1,0,0,-1,1
3485,-1,1,1,0,-1,-1,-0.428571429
3486,0,0,1,0,0,-1,-0.428571429
3487,-1,0,0,0,0,-1,0.428571429
3488,0,0,-1,1,0,-1,-1
3489,0,0,-1,0,0,-1,-0.428571429
3490,0,-1,-1,0,0,-1,-0.428571429
3491,0,0,-1,0,0,-1,-0.428571429
3492,0,0,-1,0,0,-1,-0.428571429
3493,0,0,-1,-1,-1,-1,-0.428571429
3494,0,-1,0,0,0,-1,-0.428571429
3495,0,0,-1,0,-1,-1,0.428571429
3496,0,0,-1,0,0,-1,0.428571429
3497,0,0,0,0,-1,-1,0.428571429
3498,0,1,-1,0,0,1,1
3499,0,0,1,-1,-1,1,-1
3500,0,0,-1,0,1,1,0.428571429
3501,-1,0,0,0,0,-1,0.428571429
3502,0,0,0,0,0,-1,1
3503,0,0,0,-1,0,-1,-1
3504,0,1,-1,0,0,-1,0.428571429
3505,0,0,0,0,-1,-1,-0.428571429
3506,1,-1,-1,0,-1,-1,-1
3507,1,0,1,0,-1,-1,1
3508,0,0,-1,0,0,-1,1
3509,-1,0,0,0,0,-1,-0.428571429
3510,0,-1,-1,0,0,-1,1
3511,0,0,-1,-1,0,-1,0.428571429
3512,0,0,-1,0,0,-1,-0.428571429
3513,-1,0,-1,0,1,-1,-0.428571429
3514,-1,0,-1,0,0,-1,0.428571429
3515,-1,0,1,0,0,-1,-0.428571429
3516,0,0,0,0,0,-1,-0.428571429
3517,0,0,0,0,-1,-1,-1
3518,0,0,-1,0,0,-1,-0.428571429
3519,1,-1,-1,-1,-1,-1,-0.428571429
3520,-1,0,0,0,0,-1,-0.428571429
3521,0,0,-1,0,0,-1,-0.428571429
3522,-1,0,-1,0,0,-1,-0.428571429
3523,0,0,1,0,0,-1,0.428571429
3524,-1,0,-1,0,-1,-1,-1
3525,-1,0,-1,-1,1,-1,-0.428571429
3526,0,0,1,-1,0,-1,0.428571429
3527,0,0,-1,-1,0,-1,0.428571429
3528,-1,0,-1,0,0,-1,-1
3529,0,-1,-1,-1,-1,-1,-0.428571429
3530,0,-1,-1,0,0,-1,-0.428571429
3531,-1,0,-1,0,0,-1,-0.428571429
3532,-1,0,-1,0,0,-1,-1
3533,-1,-1,-1,0,0,-1,-1
3534,-1,0,0,-1,0,-1,-0.428571429
3535,-1,0,-1,0,0,-1,-0.428571429
3536,1,0,0,-1,0,-1,-1
3537,0,0,0,0,0,-1,1
3538,0,0,-1,-1,-1,-1,-0.428571429
3539,-1,0,-1,0,0,-1,0.428571429
3540,0,-1,-1,-1,0,-1,-0.428571429
3541,0,-1,-1,-1,0,-1,0.428571429
3542,0,0,-1,0,0,-1,0.428571429
3543,0,0,0,0,0,-1,-0.428571429
3544,0,0,-1,0,0,-1,-0.428571429
3545,0,-1,-1,0,0,-1,0.428571429
3546,0,0,-1,-1,0,-1,-0.428571429
3547,0,0,0,0,0,1,-0.428571429
3548,0,0,-1,-1,0,1,0.428571429
3549,0,0,-1,0,0,1,0.428571429
3550,0,0,-1,0,0,-1,-0.428571429
3551,-1,0,-1,0,0,-1,-1
3552,-1,0,-1,0,0,-1,-0.428571429
3553,0,0,-1,0,0,-1,-1
3554,0,-1,0,0,-1,-1,-0.428571429
3555,0,0,-1,0,0,-1,-0.428571429
3556,1,-1,-1,0,0,-1,-0.428571429
3557,-1,0,0,0,0,-1,-0.428571429
3558,1,0,-1,0,0,-1,0.428571429
3559,0,0,-1,0,0,-1,0.428571429
3560,0,0,-1,0,-1,-1,1
3561,0,0,-1,-1,0,-1,-1
3562,0,0,-1,-1,0,-1,0.428571429
3563,0,0,1,0,0,-1,-0.428571429
3564,0,0,-1,-1,0,-1,-0.428571429
3565,0,0,-1,0,0,1,-0.428571429
3566,0,-1,-1,-1,-1,1,-1
3567,0,0,-1,0,0,1,-1
3568,0,0,-1,0,0,-1,-0.428571429
3569,0,0,0,0,0,-1,1
3570,0,0,-1,-1,0,-1,1
3571,0,0,-1,0,0,-1,-0.428571429
3572,0,0,-1,0,1,-1,-0.428571429
3573,0,0,1,0,0,-1,0.428571429
3574,0,0,1,0,-1,-1,-0.428571429
3575,0,0,-1,-1,0,-1,1
3576,0,0,-1,0,0,-1,1
3577,0,0,-1,0,0,-1,1
3578,0,0,-1,0,0,-1,-0.428571429
3579,0,0,-1,0,0,-1,-1
3580,0,0,-1,0,-1,-1,-0.428571429
3581,0,0,0,-1,0,-1,-0.428571429
3582,-1,1,-1,0,-1,-1,-0.428571429
3583,0,-1,-1,-1,0,-1,0.428571429
3584,0,-1,-1,0,-1,-1,1
3585,0,0,-1,0,0,-1,0.428571429
3586,0,-1,-1,0,0,-1,-0.428571429
3587,1,0,-1,0,-1,-1,0.428571429
3588,0,0,0,0,0,-1,0.428571429
3589,0,0,-1,0,0,-1,1
3590,-1,0,-1,-1,0,-1,-0.428571429
3591,0,0,0,0,0,1,0.428571429
3592,0,1,-1,0,0,1,0.428571429
3593,-1,0,-1,-1,-1,1,-0.428571429
3594,0,-1,-1,0,-1,1,0.428571429
3595,0,0,-1,0,0,1,-0.428571429
3596,1,0,-1,-1,-1,1,-0.428571429
3597,0,0,-1,-1,0,-1,-0.428571429
3598,0,0,-1,0,0,-1,-0.428571429
3599,0,0,-1,0,0,-1,-0.428571429
3600,0,0,-1,0,0,-1,1
3601,-1,0,1,0,0,-1,-0.428571429
3602,0,-1,0,0,-1,-1,-0.428571429
3603,-1,0,-1,0,0,-1,-1
3604,1,0,0,0,0,-1,-0.428571429
3605,0,0,-1,-1,0,-1,-0.428571429
3606,0,1,-1,0,0,-1,0.428571429
3607,0,-1,-1,0,-1,-1,-0.428571429
3608,0,0,-1,0,0,-1,1
3609,0,0,-1,0,-1,-1,-0.428571429
3610,0,0,0,0,0,-1,-0.428571429
3611,0,0,-1,0,0,-1,-0.428571429
3612,0,0,1,-1,0,-1,-0.428571429
3613,0,0,-1,-1,0,1,0.428571429
3614,0,0,-1,0,0,1,0.428571429
3615,0,0,-1,0,-1,1,-0.428571429
3616,1,0,-1,0,0,-1,-0.428571429
3617,-1,0,1,0,0,-1,0.428571429
3618,-1,0,-1,0,0,-1,-0.428571429
3619,0,0,-1,-1,0,-1,-0.428571429
3620,0,0,-1,0,-1,-1,0.428571429
3621,-1,0,-1,0,0,-1,-0.428571429
3622,0,0,0,0,-1,-1,0.428571429
3623,0,0,-1,0,0,-1,0.428571429
3624,0,0,-1,0,0,-1,-0.428571429
3625,-1,0,-1,-1,0,-1,0.428571429
3626,0,1,-1,-1,0,-1,0.428571429
3627,-1,0,-1,0,0,-1,-0.428571429
3628,-1,0,-1,-1,0,-1,-1
3629,0,0,0,-1,0,-1,1
3630,0,0,-1,-1,0,-1,0.428571429
3631,-1,0,-1,-1,0,-1,-0.428571429
3632,0,0,0,0,-1,-1,-0.428571429
3633,0,0,-1,0,0,-1,-0.428571429
3634,0,-1,-1,0,0,-1,0.428571429
3635,0,0,-1,0,-1,-1,1
3636,0,0,-1,0,0,-1,-0.428571429
3637,0,-1,-1,-1,1,-1,0.428571429
3638,1,0,-1,0,-1,-1,0.428571429
3639,0,0,-1,0,0,-1,-0.428571429
3640,0,-1,-1,0,0,-1,-1
3641,-1,0,-1,-1,0,-1,-1
3642,1,0,-1,0,0,-1,1
3643,0,0,-1,0,0,-1,-0.428571429
3644,0,0,-1,-1,0,-1,0.428571429
3645,0,0,-1,0,0,-1,-0.428571429
3646,0,0,-1,0,0,-1,1
3647,0,0,0,0,1,-1,-0.428571429
3648,-1,-1,-1,-1,0,-1,-1
3649,0,-1,-1,0,0,-1,-1
3650,0,0,-1,0,0,1,0.428571429
3651,-1,0,1,0,0,1,0.428571429
3652,0,0,-1,0,0,1,-0.428571429
3653,0,0,-1,0,0,-1,0.428571429
3654,0,0,0,0,0,-1,-0.428571429
3655,0,0,-1,0,-1,-1,-0.428571429
3656,0,0,-1,0,-1,-1,-0.428571429
3657,-1,1,-1,0,0,-1,0.428571429
3658,0,0,-1,0,-1,-1,0.428571429
3659,0,0,-1,0,0,-1,1
3660,0,0,-1,0,-1,-1,0.428571429
3661,-1,0,0,0,0,-1,-0.428571429
3662,0,1,-1,0,0,-1,-0.428571429
3663,-1,-1,-1,-1,-1,1,0.428571429
3664,0,0,0,0,0,1,-0.428571429
3665,-1,1,-1,0,-1,1,0.428571429
3666,0,0,-1,0,1,-1,-0.428571429
3667,0,0,-1,-1,0,-1,0.428571429
3668,0,0,-1,0,-1,-1,-0.428571429
3669,0,0,-1,-1,0,-1,-0.428571429
3670,-1,0,-1,-1,-1,-1,-0.428571429
3671,0,0,0,0,0,-1,-0.428571429
3672,0,0,-1,-1,-1,-1,-1
3673,-1,-1,-1,0,0,-1,-1
3674,0,0,-1,0,-1,-1,-0.428571429
3675,1,0,-1,0,-1,-1,-0.428571429
