id,rebuttal,arxiv,reviewlevel,novel,motivation,experiment,relatework,readable,score
1460,-1,-1,-1,0,0,1,0,0,0.428571429
1461,-1,-1,-0.333333333,-1,-1,-1,0,0,-1
1462,-0.733333333,-1,-0.333333333,0,0,-1,0,-1,-1
1463,-0.6,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
1464,-1,1,-0.333333333,0,0,-1,0,1,-0.428571429
1465,-1,1,0.333333333,0,0,1,0,0,1
1466,-1,1,0.333333333,1,0,-1,0,-1,-0.428571429
1467,-1,-1,-0.333333333,0,0,0,-1,-1,-0.428571429
1468,-1,-1,1,0,0,0,0,0,-1
1469,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
1470,-0.866666667,1,0.333333333,0,0,0,0,0,0.428571429
1471,-1,1,0.333333333,-1,0,-1,0,0,1
1472,-0.866666667,1,-1,0,0,-1,0,-1,0.428571429
1473,-1,-1,0.333333333,-1,-1,-1,0,0,-0.428571429
1474,-0.866666667,-1,-1,0,0,0,0,-1,-0.428571429
1475,-1,-1,0.333333333,0,0,1,0,1,1
1476,-1,-1,1,-1,0,0,0,0,-0.428571429
1477,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
1478,-1,-1,0.333333333,-1,0,0,0,0,0.428571429
1479,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
1480,-1,-1,-0.333333333,0,0,-1,0,-1,0.428571429
1481,-1,-1,0.333333333,-1,0,-1,0,0,-1
1482,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
1483,-1,-1,-0.333333333,0,-1,-1,-1,0,1
1484,-0.6,-1,-0.333333333,0,0,-1,0,0,0.428571429
1485,-1,-1,-1,0,0,-1,0,0,-0.428571429
1486,-1,-1,-1,0,0,-1,0,-1,-0.428571429
1487,-0.866666667,-1,-1,0,0,-1,0,0,0.428571429
1488,-0.866666667,-1,0.333333333,1,-1,-1,0,-1,-0.428571429
1489,-0.866666667,-1,-0.333333333,-1,0,-1,0,-1,-0.428571429
1490,-1,-1,0.333333333,-1,0,-1,0,-1,0.428571429
1491,-0.866666667,-1,1,-1,0,-1,0,0,-1
1492,-0.866666667,-1,-0.333333333,0,0,-1,0,0,0.428571429
1493,-1,-1,-1,-1,0,0,0,0,0.428571429
1494,-1,-1,-0.333333333,-1,0,-1,0,-1,-0.428571429
1495,-1,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
1496,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
1497,-1,-1,-0.333333333,0,0,0,0,0,1
1498,-1,-1,0.333333333,0,0,-1,-1,0,0.428571429
1499,-1,-1,1,-1,0,-1,0,0,-0.428571429
1500,-1,1,-0.333333333,0,0,-1,0,0,-0.428571429
1501,-1,1,1,0,0,-1,0,0,-0.428571429
1502,-1,-1,-1,0,0,0,-1,0,-0.428571429
1503,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
1504,-1,-1,1,-1,0,-1,0,0,-0.428571429
1505,-0.733333333,-1,-0.333333333,-1,0,-1,0,-1,-1
1506,-0.066666667,-1,-0.333333333,0,0,-1,0,-1,-1
1507,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
1508,-1,-1,-0.333333333,0,0,0,0,0,-1
1509,-0.733333333,-1,-1,-1,0,0,0,0,-0.428571429
1510,-1,-1,-1,1,0,0,0,0,0.428571429
1511,-1,1,-0.333333333,-1,0,-1,0,0,0.428571429
1512,-1,1,1,-1,1,-1,0,-1,-0.428571429
1513,-1,1,0.333333333,-1,0,-1,0,0,-0.428571429
1514,-0.733333333,-1,-0.333333333,0,0,-1,0,0,0.428571429
1515,-0.866666667,-1,1,0,0,1,0,0,-0.428571429
1516,-1,-1,0.333333333,0,-1,0,-1,0,-1
1517,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
1518,-0.6,-1,-0.333333333,0,1,-1,0,0,1
1519,-1,-1,0.333333333,0,0,0,0,0,1
1520,-1,-1,0.333333333,-1,0,0,-1,0,0.428571429
1521,-1,-1,-0.333333333,-1,0,-1,-1,-1,-1
1522,-1,-1,-1,0,0,0,0,-1,1
1523,-1,-1,1,0,0,-1,-1,0,1
1524,-1,-1,0.333333333,0,0,0,0,0,-0.428571429
1525,-1,-1,0.333333333,-1,0,-1,-1,0,-0.428571429
1526,-0.866666667,-1,0.333333333,0,0,-1,-1,0,-1
1527,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
1528,-1,-1,1,0,0,-1,0,0,1
1529,-1,-1,-1,0,0,-1,0,-1,0.428571429
1530,-1,-1,-0.333333333,0,-1,-1,0,-1,0.428571429
1531,-1,-1,0.333333333,0,-1,1,0,0,-0.428571429
1532,-1,-1,0.333333333,-1,0,-1,0,0,-1
1533,-1,-1,0.333333333,0,0,-1,0,0,1
1534,-1,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
1535,-1,-1,0.333333333,0,0,-1,0,0,1
1536,-1,-1,1,-1,0,-1,0,-1,0.428571429
1537,-1,-1,0.333333333,0,0,-1,0,0,-1
1538,-0.733333333,-1,0.333333333,-1,-1,-1,0,-1,-0.428571429
1539,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
1540,-1,-1,0.333333333,1,0,-1,0,0,0.428571429
1541,-0.866666667,-1,0.333333333,0,0,0,0,0,0.428571429
1542,-1,-1,0.333333333,1,0,0,0,0,0.428571429
1543,-1,-1,0.333333333,0,0,-1,-1,0,0.428571429
1544,-1,-1,0.333333333,0,0,-1,0,0,1
1545,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
1546,-0.866666667,1,1,0,0,0,0,-1,0.428571429
1547,-0.6,1,-0.333333333,0,0,-1,0,-1,-0.428571429
1548,-1,1,0.333333333,0,0,-1,-1,0,-0.428571429
1549,-0.866666667,1,-0.333333333,0,0,-1,0,0,-0.428571429
1550,-1,1,0.333333333,0,0,-1,0,0,-0.428571429
1551,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
1552,-1,-1,1,0,0,-1,0,0,-0.428571429
1553,-0.866666667,-1,0.333333333,0,0,0,0,-1,-0.428571429
1554,-1,-1,-1,0,-1,-1,0,0,0.428571429
1555,-0.866666667,-1,-1,-1,0,-1,0,0,-0.428571429
1556,-1,-1,-1,0,0,-1,-1,-1,-0.428571429
1557,-0.866666667,-1,0.333333333,0,-1,-1,0,-1,0.428571429
1558,-1,-1,-1,0,1,0,0,0,-0.428571429
1559,-0.866666667,-1,-0.333333333,0,0,-1,0,0,0.428571429
1560,-0.733333333,-1,-1,0,0,0,0,0,1
1561,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
1562,-1,-1,-0.333333333,1,0,-1,-1,0,0.428571429
1563,-1,-1,1,0,1,-1,0,0,0.428571429
1564,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
1565,-1,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
1566,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
1567,-1,-1,-1,0,0,-1,0,0,-0.428571429
1568,-0.866666667,-1,-1,0,0,0,-1,0,0.428571429
1569,-0.866666667,-1,-1,1,0,1,-1,0,-0.428571429
1570,-1,-1,0.333333333,1,0,-1,0,0,0.428571429
1571,-0.866666667,1,0.333333333,0,0,-1,0,0,-0.428571429
1572,-1,1,-1,0,0,-1,0,0,0.428571429
1573,-1,1,0.333333333,0,0,-1,0,0,-0.428571429
1574,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
1575,-1,-1,1,0,0,-1,0,0,1
1576,-1,-1,0.333333333,-1,0,-1,-1,0,0.428571429
1577,-1,-1,-1,1,-1,-1,0,0,-0.428571429
1578,-1,-1,1,-1,0,-1,0,0,-0.428571429
1579,-1,-1,0.333333333,-1,0,1,0,0,0.428571429
1580,-1,-1,-0.333333333,0,0,1,0,0,1
1581,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
1582,-0.733333333,-1,-0.333333333,0,0,0,0,0,-1
1583,-1,-1,-0.333333333,-1,0,-1,0,0,0.428571429
1584,-0.866666667,-1,1,0,0,-1,0,0,-1
1585,-0.866666667,-1,-1,0,0,-1,-1,0,-0.428571429
1586,-0.466666667,-1,0.333333333,0,0,0,-1,-1,-0.428571429
1587,-1,-1,-1,0,0,-1,0,0,-0.428571429
1588,-1,-1,-1,0,0,-1,0,0,0.428571429
1589,-1,-1,-0.333333333,0,1,-1,-1,0,-0.428571429
1590,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
1591,-1,-1,-0.333333333,-1,0,1,0,0,-0.428571429
1592,-1,-1,-1,-1,0,-1,0,0,-0.428571429
1593,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,0.428571429
1594,-0.866666667,-1,0.333333333,0,0,0,-1,0,0.428571429
1595,-0.733333333,-1,-1,0,0,-1,-1,0,-0.428571429
1596,-1,-1,1,0,0,-1,0,0,-1
1597,-0.733333333,-1,-0.333333333,0,-1,-1,-1,0,-1
1598,-0.866666667,-1,-1,0,-1,-1,0,0,-1
1599,-0.866666667,-1,0.333333333,0,-1,-1,-1,0,-0.428571429
1600,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
1601,-1,-1,-0.333333333,-1,-1,-1,0,-1,-1
1602,-1,-1,-0.333333333,-1,0,-1,0,-1,-0.428571429
1603,-1,-1,-0.333333333,-1,-1,-1,0,0,-1
1604,-0.2,-1,-1,0,0,-1,0,0,-1
1605,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
1606,-0.733333333,-1,-0.333333333,-1,-1,-1,-1,1,-0.428571429
1607,-0.6,-1,0.333333333,1,1,-1,0,0,-0.428571429
1608,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
1609,-1,-1,0.333333333,-1,-1,-1,0,0,-0.428571429
1610,-0.733333333,-1,0.333333333,1,0,-1,-1,-1,-0.428571429
1611,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
1612,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
1613,-1,-1,1,0,0,-1,0,-1,-0.428571429
1614,-1,-1,0.333333333,0,0,0,0,0,0.428571429
1615,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
1616,-1,-1,-0.333333333,-1,0,-1,0,0,1
1617,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
1618,-1,-1,0.333333333,0,0,1,0,0,1
1619,-1,-1,-1,1,0,-1,-1,0,0.428571429
1620,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
1621,-0.866666667,-1,0.333333333,0,-1,-1,-1,0,-0.428571429
1622,-1,-1,-0.333333333,0,0,1,0,0,0.428571429
1623,-0.866666667,-1,-0.333333333,0,0,-1,-1,-1,0.428571429
1624,-0.866666667,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
1625,-1,-1,-0.333333333,0,1,-1,0,0,0.428571429
1626,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
1627,-0.866666667,-1,0.333333333,0,0,0,0,-1,0.428571429
1628,-0.866666667,-1,0.333333333,0,0,-1,-1,0,-1
1629,-1,-1,0.333333333,0,0,1,0,0,-0.428571429
1630,-0.866666667,-1,-1,-1,0,-1,0,0,-0.428571429
1631,-1,-1,-1,0,0,-1,0,0,0.428571429
1632,-0.6,-1,1,0,0,-1,0,0,-0.428571429
1633,-1,-1,0.333333333,0,0,-1,-1,-1,-0.428571429
1634,-0.6,-1,-0.333333333,0,0,-1,0,0,0.428571429
1635,-1,-1,-1,0,-1,-1,0,-1,0.428571429
1636,-1,-1,0.333333333,0,1,-1,0,0,1
1637,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
1638,-1,-1,0.333333333,-1,0,-1,-1,0,-1
1639,-0.866666667,-1,1,0,1,-1,0,0,0.428571429
1640,-1,-1,1,0,0,-1,0,0,-0.428571429
1641,-1,-1,1,0,0,-1,-1,0,-1
1642,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
1643,-0.866666667,-1,0.333333333,-1,0,1,0,0,-1
1644,-1,-1,0.333333333,0,0,-1,-1,-1,-0.428571429
1645,-1,-1,-1,0,0,1,-1,0,1
1646,-1,1,-0.333333333,0,0,-1,-1,0,0.428571429
1647,-0.866666667,1,-1,0,0,-1,-1,-1,0.428571429
1648,-1,1,-1,-1,0,-1,0,-1,-0.428571429
1649,-1,-1,1,0,0,-1,0,0,0.428571429
1650,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
1651,-1,-1,1,0,0,-1,-1,0,-1
1652,-1,-1,-0.333333333,0,0,0,0,0,-0.428571429
1653,-0.866666667,-1,0.333333333,-1,0,-1,0,0,-0.428571429
1654,-1,-1,-1,0,-1,-1,-1,-1,-0.428571429
1655,-1,-1,1,0,0,-1,-1,-1,-0.428571429
1656,-1,-1,-0.333333333,-1,0,-1,1,-1,0.428571429
1657,-1,-1,0.333333333,-1,0,0,0,-1,-0.428571429
1658,-1,-1,1,0,0,0,0,0,1
1659,-1,-1,0.333333333,0,0,0,0,-1,-0.428571429
1660,-1,-1,1,0,0,0,0,0,1
1661,-1,-1,0.333333333,0,0,-1,-1,-1,0.428571429
1662,-1,-1,0.333333333,0,0,0,-1,0,1
1663,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
1664,-1,-1,0.333333333,-1,-1,-1,0,0,1
1665,-0.866666667,-1,0.333333333,0,-1,-1,0,0,-0.428571429
1666,-0.866666667,-1,0.333333333,0,-1,-1,-1,0,1
1667,-1,-1,-0.333333333,-1,1,-1,-1,-1,1
1668,-0.866666667,-1,-0.333333333,0,0,-1,0,0,0.428571429
1669,-1,-1,-1,-1,0,1,0,0,-0.428571429
1670,-0.866666667,-1,-1,-1,0,-1,0,0,-1
1671,-0.866666667,-1,-0.333333333,0,0,-1,0,0,-0.428571429
1672,-1,-1,1,0,0,-1,0,0,0.428571429
1673,-1,-1,-0.333333333,-1,0,0,0,0,0.428571429
1674,-1,-1,-0.333333333,0,-1,-1,0,0,-1
1675,-0.866666667,-1,0.333333333,0,0,-1,0,-1,0.428571429
1676,-1,-1,1,0,0,0,0,-1,-0.428571429
1677,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
1678,-0.733333333,-1,0.333333333,-1,0,-1,-1,-1,-0.428571429
1679,-1,-1,1,-1,1,0,0,0,0.428571429
1680,-0.866666667,-1,-1,-1,0,-1,-1,0,0.428571429
1681,-1,-1,-1,0,0,-1,0,-1,0.428571429
1682,-1,-1,-1,0,0,0,0,-1,0.428571429
1683,-0.733333333,-1,0.333333333,0,0,-1,0,0,0.428571429
1684,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
1685,-1,-1,0.333333333,-1,0,-1,-1,0,0.428571429
1686,-1,1,0.333333333,0,0,-1,-1,0,-0.428571429
1687,-1,1,-0.333333333,0,0,-1,-1,0,-0.428571429
1688,-1,1,-0.333333333,0,0,-1,0,0,1
1689,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
1690,-1,-1,0.333333333,0,0,0,0,0,-0.428571429
1691,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
1692,-1,-1,-1,0,0,0,-1,0,0.428571429
1693,-0.866666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
1694,-0.866666667,-1,-0.333333333,0,0,0,0,-1,0.428571429
1695,-1,-1,0.333333333,0,0,0,0,-1,-1
1696,-1,-1,0.333333333,0,-1,-1,0,-1,-1
1697,-0.6,-1,0.333333333,0,-1,-1,0,-1,-1
1698,-1,-1,0.333333333,0,-1,-1,0,0,-1
1699,-1,-1,-0.333333333,0,0,-1,0,0,1
1700,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
1701,-1,-1,-0.333333333,0,0,-1,0,1,1
1702,-0.733333333,-1,0.333333333,0,0,-1,0,-1,0.428571429
1703,-1,-1,-0.333333333,-1,0,-1,0,0,0.428571429
1704,-1,-1,1,0,0,-1,0,-1,0.428571429
1705,-1,-1,0.333333333,-1,1,-1,0,-1,0.428571429
1706,-1,-1,-0.333333333,-1,0,1,0,0,-1
1707,-0.866666667,-1,-0.333333333,0,1,0,0,-1,0.428571429
1708,-0.866666667,-1,0.333333333,-1,-1,1,0,0,-0.428571429
1709,-0.733333333,-1,1,0,0,-1,0,0,1
1710,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
1711,-1,-1,-0.333333333,0,1,0,0,0,1
1712,-1,-1,-0.333333333,0,0,1,0,0,0.428571429
1713,-1,-1,1,0,0,-1,0,-1,-1
1714,-0.866666667,-1,0.333333333,0,0,-1,0,0,0.428571429
1715,-1,-1,0.333333333,-1,0,-1,0,-1,0.428571429
1716,-0.866666667,-1,-0.333333333,0,1,-1,0,0,1
1717,-0.733333333,-1,-0.333333333,-1,0,1,0,0,-0.428571429
1718,-1,-1,-0.333333333,-1,0,-1,0,0,0.428571429
1719,-1,-1,-1,0,0,-1,0,0,0.428571429
1720,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
1721,-1,-1,-0.333333333,-1,-1,-1,-1,-1,-1
1722,-1,-1,-1,0,0,-1,0,0,0.428571429
1723,-1,-1,0.333333333,0,-1,-1,-1,-1,0.428571429
1724,-1,-1,-0.333333333,1,1,-1,-1,-1,0.428571429
1725,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
1726,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
1727,-1,-1,-1,-1,0,-1,0,0,-0.428571429
1728,-0.866666667,-1,-0.333333333,0,0,-1,0,1,1
1729,-0.733333333,-1,-0.333333333,0,0,-1,0,-1,-1
1730,-1,-1,1,0,0,-1,0,0,0.428571429
1731,-1,-1,0.333333333,0,0,-1,0,0,1
1732,-0.6,-1,-0.333333333,0,0,-1,0,0,0.428571429
1733,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
1734,-0.866666667,-1,-1,0,0,-1,0,0,0.428571429
1735,-1,-1,0.333333333,0,0,0,0,0,-0.428571429
1736,-1,1,-0.333333333,0,0,0,0,-1,1
1737,-0.733333333,1,0.333333333,0,0,-1,0,0,0.428571429
1738,-0.6,1,1,0,0,0,-1,0,1
1739,-0.733333333,-1,-0.333333333,0,0,0,0,0,1
1740,-1,-1,-0.333333333,0,0,-1,-1,-1,0.428571429
1741,-0.866666667,-1,1,0,0,-1,0,-1,-0.428571429
1742,-1,-1,0.333333333,0,0,0,0,0,0.428571429
1743,-1,-1,0.333333333,0,-1,-1,0,0,-1
1744,-1,-1,1,0,-1,-1,0,0,-0.428571429
1745,-0.866666667,-1,-1,0,-1,-1,0,0,0.428571429
1746,-0.733333333,-1,-0.333333333,1,0,1,0,0,0.428571429
1747,-0.6,-1,-1,0,0,0,0,0,0.428571429
1748,-1,-1,1,1,0,1,0,0,0.428571429
1749,-1,-1,0.333333333,0,0,1,0,0,0.428571429
1750,-1,-1,1,0,0,-1,-1,-1,1
1751,-0.733333333,-1,-0.333333333,0,0,-1,1,0,0.428571429
1752,-1,-1,0.333333333,0,-1,-1,-1,0,-0.428571429
1753,-0.6,-1,-1,-1,0,0,0,0,-0.428571429
1754,-1,-1,1,0,0,-1,0,0,-1
1755,-1,-1,-1,-1,0,-1,0,-1,-0.428571429
1756,-1,-1,-1,1,0,1,-1,-1,-0.428571429
1757,-0.866666667,-1,-1,0,0,-1,-1,0,-0.428571429
1758,-1,-1,-0.333333333,0,0,0,-1,0,0.428571429
1759,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
1760,-1,-1,1,0,0,0,0,0,-0.428571429
1761,-1,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
1762,-1,-1,-1,0,-1,-1,0,0,0.428571429
1763,-1,-1,1,0,0,-1,0,0,-0.428571429
1764,-1,-1,0.333333333,-1,0,-1,0,-1,0.428571429
1765,-1,1,-1,0,0,-1,0,0,1
1766,-1,1,-0.333333333,-1,0,-1,0,0,0.428571429
1767,-1,1,0.333333333,-1,0,0,0,0,0.428571429
1768,-0.866666667,1,0.333333333,-1,0,-1,0,-1,-0.428571429
1769,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,1
1770,-1,-1,0.333333333,0,0,-1,0,0,1
1771,-1,-1,-0.333333333,0,0,-1,0,0,1
1772,-1,-1,0.333333333,0,-1,-1,0,0,1
1773,-0.866666667,-1,1,-1,0,-1,0,-1,-0.428571429
1774,-1,-1,0.333333333,0,-1,-1,-1,0,-0.428571429
1775,-1,-1,-1,0,0,0,0,0,-0.428571429
1776,-1,-1,0.333333333,0,0,0,0,0,-0.428571429
1777,0.066666667,-1,0.333333333,0,0,-1,-1,0,1
1778,-1,-1,-0.333333333,0,1,-1,-1,1,1
1779,-1,-1,-0.333333333,0,0,-1,-1,-1,1
1780,-1,-1,0.333333333,-1,1,-1,-1,-1,-1
1781,-1,-1,-0.333333333,-1,0,-1,0,0,-1
1782,-1,-1,0.333333333,-1,0,-1,-1,0,-1
1783,-0.866666667,-1,-1,0,0,0,0,0,0.428571429
1784,-1,-1,-1,0,1,-1,0,0,1
1785,-1,-1,-1,0,0,-1,0,0,-1
1786,-0.866666667,-1,-0.333333333,0,0,0,0,0,0.428571429
1787,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
1788,-1,-1,1,-1,0,-1,0,0,-0.428571429
1789,-1,-1,-0.333333333,0,-1,-1,0,0,0.428571429
1790,-1,-1,0.333333333,0,0,0,1,-1,-1
1791,-1,-1,0.333333333,0,-1,1,0,0,-0.428571429
1792,-1,-1,-1,0,0,0,-1,0,-0.428571429
1793,-1,-1,0.333333333,0,0,-1,-1,0,1
1794,-1,-1,1,0,0,-1,0,0,-0.428571429
1795,-1,-1,-0.333333333,0,1,-1,-1,-1,1
1796,-0.6,-1,-1,0,0,-1,0,0,0.428571429
1797,-1,-1,-1,0,0,-1,0,1,0.428571429
1798,-1,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
1799,-1,-1,1,0,0,-1,0,0,-0.428571429
1800,-1,-1,0.333333333,1,0,-1,-1,0,0.428571429
1801,-1,-1,1,0,1,-1,0,0,1
1802,-1,-1,1,-1,1,-1,0,0,0.428571429
1803,-1,-1,-0.333333333,-1,1,1,0,1,0.428571429
1804,-0.733333333,-1,0.333333333,-1,1,-1,0,-1,0.428571429
1805,-1,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
1806,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
1807,-1,1,-0.333333333,0,0,-1,0,0,-0.428571429
1808,-0.6,1,0.333333333,0,-1,-1,0,-1,-1
1809,-0.866666667,-1,-1,0,1,-1,0,0,0.428571429
1810,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
1811,-1,1,-0.333333333,0,0,1,0,0,0.428571429
1812,-1,1,0.333333333,0,0,0,0,0,0.428571429
1813,-1,1,0.333333333,0,0,-1,0,0,0.428571429
1814,-0.866666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
1815,-1,-1,-0.333333333,0,0,0,0,-1,-0.428571429
1816,-1,-1,0.333333333,0,0,-1,-1,0,0.428571429
1817,-0.866666667,-1,-1,0,0,0,-1,0,-0.428571429
1818,-0.866666667,-1,1,-1,-1,-1,1,0,-0.428571429
1819,-1,-1,-1,0,1,0,0,0,1
1820,-0.866666667,-1,0.333333333,0,0,0,0,1,0.428571429
1821,-1,-1,0.333333333,1,0,-1,0,0,0.428571429
1822,-1,-1,-0.333333333,0,0,1,0,0,-0.428571429
1823,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
1824,-1,-1,-1,0,0,0,1,0,1
1825,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
1826,-1,-1,1,0,0,0,0,0,-1
1827,-1,-1,0.333333333,-1,0,-1,0,-1,-1
1828,-1,-1,0.333333333,0,0,0,0,0,-0.428571429
1829,-1,-1,1,0,0,-1,0,0,-0.428571429
1830,-1,-1,1,0,0,0,0,-1,1
1831,-1,-1,0.333333333,-1,1,-1,-1,-1,-0.428571429
1832,-1,-1,0.333333333,0,0,-1,0,0,-1
1833,-1,-1,0.333333333,-1,0,0,0,0,-1
1834,-1,-1,0.333333333,-1,-1,-1,-1,-1,-0.428571429
1835,-1,-1,-1,-1,0,0,0,0,0.428571429
1836,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
1837,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
1838,-1,1,-0.333333333,0,0,-1,-1,-1,0.428571429
1839,-1,1,-0.333333333,1,0,-1,0,1,0.428571429
1840,-1,1,-1,0,0,1,0,-1,0.428571429
1841,-0.733333333,1,0.333333333,0,0,0,0,-1,1
1842,-0.866666667,-1,0.333333333,-1,-1,-1,0,-1,-1
1843,-0.866666667,-1,-0.333333333,-1,0,-1,0,0,0.428571429
1844,-1,-1,0.333333333,0,0,-1,0,-1,-1
1845,-1,1,-1,0,-1,-1,0,-1,0.428571429
1846,-1,1,-0.333333333,-1,0,1,0,-1,0.428571429
1847,-0.733333333,1,-0.333333333,0,0,-1,0,0,0.428571429
1848,-0.866666667,-1,1,0,0,0,0,-1,1
1849,-1,-1,0.333333333,0,0,-1,-1,0,0.428571429
1850,-1,-1,-0.333333333,0,0,0,0,-1,0.428571429
1851,-0.866666667,-1,-1,0,0,-1,-1,-1,-0.428571429
1852,-0.2,-1,0.333333333,0,0,-1,0,0,-1
1853,-1,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
1854,-0.733333333,1,0.333333333,-1,1,-1,0,-1,-0.428571429
1855,-1,1,-0.333333333,0,1,-1,-1,1,0.428571429
1856,-1,1,1,1,0,-1,0,-1,-0.428571429
1857,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
1858,-0.866666667,-1,-1,0,0,0,0,0,0.428571429
1859,-0.733333333,-1,1,-1,0,-1,-1,0,-1
1860,-0.866666667,-1,-0.333333333,0,0,0,0,0,0.428571429
1861,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
1862,-1,-1,0.333333333,0,0,1,0,-1,0.428571429
1863,-1,1,0.333333333,-1,0,-1,0,-1,-0.428571429
1864,-1,1,0.333333333,1,0,-1,0,0,-0.428571429
1865,-0.866666667,1,0.333333333,0,0,-1,0,0,-1
1866,-1,-1,-0.333333333,0,1,-1,0,0,1
1867,-1,-1,0.333333333,0,0,-1,-1,0,-0.428571429
1868,-1,-1,0.333333333,1,0,-1,0,0,-0.428571429
1869,-0.866666667,-1,-0.333333333,0,-1,-1,-1,0,-1
1870,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
1871,-1,-1,-1,0,0,0,0,0,0.428571429
1872,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
1873,-0.733333333,-1,-0.333333333,-1,-1,-1,0,0,-0.428571429
1874,-0.866666667,-1,1,0,0,-1,0,0,1
1875,-1,-1,-1,0,0,0,0,0,-0.428571429
1876,-0.866666667,-1,1,-1,0,-1,-1,-1,-0.428571429
1877,-0.733333333,-1,-0.333333333,0,0,-1,0,0,0.428571429
1878,-1,-1,0.333333333,1,0,0,-1,-1,0.428571429
1879,-1,-1,0.333333333,1,0,0,0,0,0.428571429
1880,-1,-1,1,0,0,-1,0,0,-0.428571429
1881,-1,-1,0.333333333,0,-1,-1,0,-1,-1
1882,-1,-1,1,0,0,-1,0,0,0.428571429
1883,-1,1,-0.333333333,-1,0,-1,0,0,0.428571429
1884,-1,1,-0.333333333,0,0,0,0,1,1
1885,-1,1,1,0,0,-1,0,0,-0.428571429
1886,-1,-1,1,0,0,-1,-1,-1,-0.428571429
1887,-1,-1,1,-1,0,-1,0,0,-0.428571429
1888,-0.733333333,-1,0.333333333,1,0,-1,0,-1,0.428571429
1889,-0.733333333,-1,0.333333333,0,0,-1,-1,0,-0.428571429
1890,-1,-1,-0.333333333,-1,0,-1,0,-1,-0.428571429
1891,-1,-1,0.333333333,0,0,-1,0,-1,-1
1892,-0.866666667,-1,0.333333333,0,-1,-1,0,0,-0.428571429
