id,reviewlevel,novel,motivation,relatework,readable,arxiv,Fscore
1975,-0.333333333,-1,0,0,0,1,0.428571429
1976,0.333333333,-1,0,-1,-1,-1,-0.428571429
1977,0.333333333,-1,0,-1,0,-1,0.428571429
1978,1,0,0,0,-1,-1,-0.428571429
1979,-0.333333333,0,0,-1,-1,-1,0.428571429
1980,0.333333333,0,0,0,0,-1,-0.428571429
1981,-0.333333333,0,0,0,0,-1,1
1982,-0.333333333,-1,0,0,0,-1,-0.428571429
1983,-1,1,0,-1,-1,-1,0.428571429
1984,0.333333333,-1,0,-1,-1,-1,0.428571429
1985,0.333333333,0,0,0,0,-1,0.428571429
1986,-0.333333333,0,0,0,0,-1,0.428571429
1987,-0.333333333,0,0,-1,0,-1,-0.428571429
1988,-0.333333333,0,0,0,0,-1,-0.428571429
1989,-1,0,0,0,-1,-1,-1
1990,1,0,0,0,-1,-1,1
1991,-0.333333333,0,0,0,0,-1,1
1992,-1,0,0,0,0,-1,-0.428571429
1993,-1,0,-1,0,0,-1,-0.428571429
1994,0.333333333,0,1,0,0,-1,-0.428571429
1995,-1,0,0,0,-1,-1,1
1996,1,1,0,0,-1,-1,-0.428571429
1997,-0.333333333,0,0,0,0,-1,0.428571429
1998,-0.333333333,-1,0,0,-1,-1,1
1999,-0.333333333,1,0,0,-1,-1,-0.428571429
2000,-1,1,0,0,0,-1,0.428571429
2001,0.333333333,0,0,0,0,-1,-0.428571429
2002,-0.333333333,0,0,0,0,-1,-0.428571429
2003,-1,0,1,0,0,-1,0.428571429
2004,-0.333333333,0,0,-1,0,-1,0.428571429
2005,-0.333333333,-1,1,-1,-1,-1,0.428571429
2006,0.333333333,-1,0,0,-1,-1,0.428571429
2007,0.333333333,-1,-1,0,-1,-1,-0.428571429
2008,-0.333333333,1,0,-1,0,-1,-0.428571429
2009,0.333333333,0,0,0,0,-1,-0.428571429
2010,-0.333333333,1,1,-1,0,-1,0.428571429
2011,-1,0,0,0,-1,-1,0.428571429
2012,-1,0,0,0,1,-1,0.428571429
2013,0.333333333,0,0,0,0,-1,0.428571429
2014,0.333333333,-1,0,0,0,-1,-1
2015,1,0,0,0,-1,-1,-0.428571429
2016,-1,0,0,0,0,-1,1
2017,-1,0,1,0,0,-1,0.428571429
2018,0.333333333,0,0,-1,-1,-1,-0.428571429
2019,-0.333333333,-1,1,-1,0,-1,1
2020,1,0,1,0,1,-1,0.428571429
2021,1,0,0,0,0,-1,-0.428571429
2022,0.333333333,0,0,0,0,-1,-0.428571429
2023,-0.333333333,0,0,0,0,-1,-1
2024,-0.333333333,-1,0,0,0,-1,0.428571429
2025,-0.333333333,0,0,-1,0,-1,1
2026,1,0,1,0,-1,-1,1
2027,-1,1,0,-1,0,-1,-0.428571429
2028,0.333333333,0,0,-1,0,-1,0.428571429
2029,-0.333333333,0,0,0,0,-1,-0.428571429
2030,0.333333333,1,0,0,0,-1,-0.428571429
2031,0.333333333,-1,0,0,0,-1,1
2032,-0.333333333,0,1,1,0,-1,-0.428571429
2033,-0.333333333,0,0,-1,0,-1,-0.428571429
2034,0.333333333,1,-1,-1,0,-1,-0.428571429
2035,1,0,0,-1,0,-1,-1
2036,1,-1,0,0,0,-1,-0.428571429
2037,0.333333333,0,-1,0,0,-1,0.428571429
2038,-0.333333333,0,0,0,-1,-1,0.428571429
2039,0.333333333,-1,0,0,0,-1,-1
2040,0.333333333,0,-1,0,0,-1,-1
2041,0.333333333,0,-1,0,-1,-1,-1
2042,-0.333333333,0,1,0,0,-1,1
2043,0.333333333,-1,0,0,-1,-1,0.428571429
2044,0.333333333,0,0,0,-1,-1,0.428571429
2045,0.333333333,1,-1,0,-1,1,0.428571429
2046,0.333333333,-1,0,0,-1,1,0.428571429
2047,-0.333333333,0,0,0,0,-1,-0.428571429
2048,0.333333333,0,0,-1,-1,-1,-0.428571429
2049,1,0,0,-1,0,-1,-1
2050,0.333333333,-1,0,-1,-1,-1,-0.428571429
2051,-0.333333333,-1,-1,0,-1,-1,-0.428571429
2052,1,0,0,-1,-1,-1,-1
2053,0.333333333,1,0,0,0,-1,0.428571429
2054,0.333333333,0,0,0,-1,-1,0.428571429
2055,-0.333333333,-1,0,0,-1,-1,-0.428571429
2056,0.333333333,0,0,0,0,-1,-0.428571429
2057,0.333333333,-1,1,0,0,-1,0.428571429
2058,0.333333333,0,-1,-1,-1,-1,-0.428571429
2059,-0.333333333,0,0,0,0,-1,-0.428571429
2060,-1,0,-1,0,0,-1,-0.428571429
2061,0.333333333,-1,-1,0,-1,-1,-1
2062,1,0,0,0,0,-1,0.428571429
2063,1,0,-1,1,0,-1,1
2064,-1,0,0,0,0,-1,1
2065,1,-1,0,0,0,-1,-1
2066,-0.333333333,0,0,0,0,-1,1
2067,0.333333333,0,0,0,0,-1,-1
2068,-0.333333333,0,0,-1,-1,-1,-0.428571429
2069,-0.333333333,0,0,0,0,-1,-1
2070,-0.333333333,0,0,0,1,-1,1
2071,-0.333333333,0,0,0,0,-1,-0.428571429
2072,0.333333333,0,-1,0,0,1,-1
2073,-0.333333333,0,0,0,0,1,-0.428571429
2074,-1,0,0,0,0,1,0.428571429
2075,1,0,0,0,0,-1,-0.428571429
2076,0.333333333,-1,0,0,0,-1,-0.428571429
2077,1,-1,0,0,0,-1,-0.428571429
2078,1,0,0,-1,-1,1,-0.428571429
2079,-0.333333333,0,1,0,0,1,1
2080,-0.333333333,0,0,0,-1,1,1
2081,-0.333333333,0,-1,0,-1,-1,-0.428571429
2082,-0.333333333,1,0,-1,-1,-1,-0.428571429
2083,0.333333333,0,0,0,0,-1,0.428571429
2084,0.333333333,0,0,0,-1,-1,-0.428571429
2085,0.333333333,0,0,0,0,-1,0.428571429
2086,-0.333333333,0,0,0,0,-1,0.428571429
2087,0.333333333,-1,0,0,0,-1,-0.428571429
2088,0.333333333,1,0,-1,-1,-1,0.428571429
2089,0.333333333,0,0,0,0,-1,1
2090,0.333333333,-1,0,0,0,-1,0.428571429
2091,1,0,0,0,-1,-1,0.428571429
2092,-1,0,0,0,-1,1,-0.428571429
2093,0.333333333,0,0,0,0,1,-0.428571429
2094,-0.333333333,-1,0,0,0,1,-1
2095,1,0,0,0,0,-1,-0.428571429
2096,0.333333333,-1,0,-1,0,-1,-0.428571429
2097,-1,0,0,-1,-1,-1,0.428571429
2098,0.333333333,0,1,0,-1,-1,-0.428571429
2099,-1,0,-1,0,0,-1,0.428571429
2100,0.333333333,-1,0,0,-1,-1,-0.428571429
2101,0.333333333,0,-1,0,0,-1,-1
2102,-0.333333333,0,0,0,0,-1,-0.428571429
2103,0.333333333,0,1,-1,0,-1,0.428571429
2104,-0.333333333,0,0,0,0,1,0.428571429
2105,0.333333333,1,1,0,0,1,-0.428571429
2106,-0.333333333,0,0,0,0,1,-0.428571429
2107,0.333333333,1,1,0,0,1,-0.428571429
2108,-1,0,0,0,0,1,-0.428571429
2109,-0.333333333,0,-1,0,-1,1,-1
2110,0.333333333,0,-1,0,-1,-1,-0.428571429
2111,0.333333333,0,0,0,0,-1,-0.428571429
2112,0.333333333,-1,-1,0,-1,-1,-0.428571429
2113,0.333333333,0,0,0,0,-1,1
2114,-0.333333333,0,1,0,0,-1,0.428571429
2115,0.333333333,0,0,0,0,-1,-0.428571429
2116,-1,0,-1,0,0,-1,0.428571429
2117,-0.333333333,0,-1,0,-1,1,-0.428571429
2118,1,0,0,0,-1,1,1
2119,0.333333333,-1,0,0,0,1,0.428571429
2120,-1,0,0,0,0,-1,-0.428571429
2121,0.333333333,0,0,0,0,-1,0.428571429
2122,0.333333333,0,0,-1,-1,-1,-0.428571429
2123,0.333333333,0,0,0,0,-1,-0.428571429
2124,-1,0,0,0,0,-1,1
2125,1,0,0,0,0,-1,-0.428571429
2126,0.333333333,-1,0,0,-1,-1,-0.428571429
2127,-0.333333333,-1,0,0,0,-1,-0.428571429
2128,-1,0,-1,0,0,-1,-0.428571429
2129,-1,0,0,0,-1,-1,0.428571429
2130,-0.333333333,1,0,-1,-1,-1,-0.428571429
2131,1,0,-1,-1,0,-1,-1
2132,0.333333333,0,0,0,0,-1,0.428571429
2133,0.333333333,0,0,0,0,-1,-0.428571429
2134,0.333333333,-1,0,0,0,-1,0.428571429
2135,-0.333333333,0,0,0,-1,-1,1
2136,-1,0,0,0,0,-1,0.428571429
2137,-0.333333333,-1,-1,0,0,-1,-0.428571429
2138,-0.333333333,0,0,0,0,-1,0.428571429
2139,-0.333333333,0,0,0,0,-1,-0.428571429
2140,1,0,0,0,0,1,-0.428571429
2141,0.333333333,0,0,0,0,1,-0.428571429
2142,-1,0,0,0,-1,1,0.428571429
2143,-1,0,0,0,0,-1,0.428571429
2144,-0.333333333,0,0,0,0,-1,1
2145,0.333333333,0,-1,0,0,-1,1
2146,-1,0,0,0,0,-1,0.428571429
2147,0.333333333,0,0,0,0,-1,0.428571429
2148,1,-1,0,-1,0,-1,-1
2149,-0.333333333,-1,-1,0,0,-1,-0.428571429
2150,0.333333333,-1,0,0,0,-1,-0.428571429
2151,-0.333333333,0,0,0,0,-1,-0.428571429
2152,-0.333333333,0,0,0,0,-1,-1
2153,-1,0,0,-1,-1,-1,-0.428571429
2154,-1,0,1,0,-1,-1,-0.428571429
2155,0.333333333,0,0,0,-1,-1,-0.428571429
2156,-1,0,0,0,0,-1,-0.428571429
2157,-0.333333333,0,0,0,0,-1,0.428571429
2158,-0.333333333,0,0,0,0,-1,0.428571429
2159,-0.333333333,0,0,0,0,-1,0.428571429
2160,-0.333333333,0,0,0,0,-1,1
2161,0.333333333,-1,0,-1,-1,-1,-0.428571429
2162,-0.333333333,0,-1,-1,0,-1,-1
2163,0.333333333,0,0,0,-1,-1,-0.428571429
2164,-0.333333333,0,1,-1,0,-1,-0.428571429
2165,-0.333333333,0,0,-1,-1,-1,-0.428571429
2166,-0.333333333,0,0,-1,-1,-1,0.428571429
2167,-0.333333333,0,0,0,0,1,0.428571429
2168,1,0,0,0,0,1,-1
2169,-0.333333333,0,0,0,-1,-1,0.428571429
2170,0.333333333,0,0,0,-1,-1,-0.428571429
2171,1,0,0,0,-1,-1,-0.428571429
2172,-1,0,0,0,0,-1,0.428571429
2173,-0.333333333,0,0,0,-1,-1,0.428571429
2174,0.333333333,0,-1,0,0,-1,0.428571429
2175,1,0,-1,0,0,-1,-1
2176,-0.333333333,1,0,-1,0,-1,0.428571429
2177,0.333333333,0,0,0,0,-1,-0.428571429
2178,-0.333333333,0,0,0,0,-1,0.428571429
2179,-1,-1,0,0,0,-1,-0.428571429
2180,1,0,-1,0,0,-1,-0.428571429
2181,-1,0,-1,0,0,-1,0.428571429
2182,-0.333333333,0,0,0,-1,-1,-0.428571429
2183,-1,-1,0,0,-1,-1,-0.428571429
2184,-0.333333333,0,0,-1,1,-1,0.428571429
2185,-0.333333333,0,0,0,-1,-1,-1
2186,-0.333333333,0,0,0,0,-1,-0.428571429
2187,-0.333333333,0,0,-1,-1,-1,-0.428571429
2188,0.333333333,-1,0,0,0,-1,-0.428571429
2189,-0.333333333,-1,0,0,0,-1,-0.428571429
2190,0.333333333,0,0,0,0,-1,-0.428571429
2191,-1,0,1,0,0,-1,-0.428571429
2192,1,0,0,0,0,-1,0.428571429
2193,-1,0,0,0,-1,-1,-0.428571429
2194,-1,0,0,0,0,-1,-0.428571429
2195,-1,0,0,0,0,-1,0.428571429
2196,0.333333333,0,0,0,0,-1,0.428571429
2197,0.333333333,-1,0,-1,0,-1,-0.428571429
2198,1,-1,1,-1,0,-1,0.428571429
2199,-1,0,0,0,0,-1,-0.428571429
2200,-0.333333333,0,-1,0,0,-1,-0.428571429
2201,-1,-1,0,0,-1,-1,-0.428571429
2202,0.333333333,0,-1,0,0,1,1
2203,-1,0,-1,-1,0,1,-0.428571429
2204,-1,-1,0,0,-1,1,1
2205,-0.333333333,0,0,0,-1,-1,-0.428571429
2206,-0.333333333,-1,0,-1,-1,-1,-0.428571429
2207,-1,0,0,0,0,-1,-0.428571429
2208,-1,0,0,0,1,-1,1
2209,0.333333333,0,0,0,0,-1,0.428571429
2210,-0.333333333,0,0,0,0,-1,1
2211,-1,0,0,0,0,-1,0.428571429
2212,-0.333333333,-1,0,0,0,-1,1
2213,0.333333333,0,0,-1,0,-1,1
2214,1,0,0,0,0,-1,-0.428571429
2215,-0.333333333,0,1,0,0,-1,1
2216,-1,0,1,0,-1,-1,-0.428571429
2217,0.333333333,0,0,0,0,-1,-0.428571429
2218,-0.333333333,0,0,-1,-1,-1,0.428571429
2219,0.333333333,0,0,0,1,-1,-0.428571429
2220,0.333333333,1,0,-1,0,-1,-0.428571429
2221,0.333333333,0,0,-1,0,-1,0.428571429
2222,-0.333333333,0,0,0,0,-1,1
2223,0.333333333,0,0,-1,0,-1,1
2224,1,0,0,0,0,-1,-1
2225,0.333333333,-1,-1,0,0,-1,-1
2226,0.333333333,0,0,0,-1,-1,-1
2227,-0.333333333,1,0,0,-1,1,-0.428571429
2228,-0.333333333,-1,0,0,0,1,-0.428571429
2229,0.333333333,0,-1,0,0,1,-0.428571429
2230,0.333333333,0,0,0,-1,-1,-0.428571429
2231,-0.333333333,0,0,0,-1,-1,-0.428571429
2232,-0.333333333,0,0,-1,-1,-1,-1
2233,-0.333333333,0,0,0,-1,-1,0.428571429
2234,1,0,0,0,-1,-1,-1
2235,0.333333333,0,0,0,1,-1,0.428571429
2236,-1,0,-1,0,0,1,-0.428571429
2237,-1,0,0,0,0,1,0.428571429
2238,1,0,0,0,0,1,-1
2239,-0.333333333,0,0,-1,-1,-1,-0.428571429
2240,0.333333333,-1,0,0,0,-1,-0.428571429
2241,-0.333333333,0,0,0,-1,-1,-0.428571429
2242,0.333333333,0,-1,0,-1,-1,-0.428571429
2243,-0.333333333,0,0,0,0,-1,0.428571429
2244,-0.333333333,0,0,0,1,-1,0.428571429
2245,0.333333333,0,0,0,-1,-1,0.428571429
2246,0.333333333,0,0,0,0,-1,-0.428571429
2247,-1,0,0,0,0,-1,-1
2248,0.333333333,0,-1,0,0,-1,-0.428571429
2249,-1,-1,0,-1,0,-1,-1
2250,1,0,0,0,-1,-1,-1
2251,-0.333333333,0,1,0,0,1,0.428571429
2252,1,-1,0,0,0,1,0.428571429
2253,0.333333333,1,0,0,-1,1,-0.428571429
2254,1,0,0,-1,-1,1,-0.428571429
2255,-1,0,0,0,0,1,1
2256,0.333333333,-1,0,-1,0,-1,-0.428571429
2257,-1,-1,-1,-1,0,-1,-1
2258,0.333333333,0,0,0,-1,-1,0.428571429
2259,-1,0,0,0,0,-1,-0.428571429
2260,0.333333333,0,0,0,0,-1,-1
2261,0.333333333,-1,0,0,0,-1,-1
2262,0.333333333,1,0,0,-1,-1,-0.428571429
2263,1,0,0,0,0,-1,-0.428571429
2264,0.333333333,0,0,0,0,-1,-0.428571429
2265,1,0,0,0,-1,-1,-1
2266,-0.333333333,0,0,0,0,-1,-0.428571429
2267,0.333333333,0,0,0,-1,-1,-1
2268,1,0,0,0,-1,-1,-1
2269,0.333333333,0,-1,-1,0,-1,-0.428571429
2270,-0.333333333,0,0,0,0,-1,0.428571429
2271,1,0,0,0,0,-1,-1
2272,0.333333333,0,-1,-1,-1,-1,-1
2273,-1,0,0,0,0,-1,-0.428571429
2274,-0.333333333,0,0,0,0,-1,-0.428571429
2275,-1,0,0,0,0,-1,0.428571429
2276,-0.333333333,-1,0,-1,0,-1,-1
2277,-0.333333333,0,0,0,0,-1,0.428571429
2278,0.333333333,1,0,0,0,-1,-0.428571429
2279,0.333333333,-1,-1,-1,-1,-1,-1
2280,-0.333333333,0,1,-1,0,-1,-1
2281,-0.333333333,0,-1,0,0,-1,0.428571429
2282,-0.333333333,0,0,0,0,-1,-0.428571429
2283,0.333333333,0,0,-1,0,-1,0.428571429
2284,-0.333333333,0,0,0,0,-1,-0.428571429
2285,1,0,0,-1,0,1,-0.428571429
2286,-0.333333333,-1,1,0,1,1,0.428571429
2287,1,0,0,0,0,1,0.428571429
2288,1,0,1,0,0,1,0.428571429
2289,0.333333333,0,0,0,0,1,1
2290,1,1,-1,0,0,-1,-0.428571429
2291,0.333333333,0,0,-1,0,-1,1
2292,0.333333333,0,0,0,0,-1,1
2293,1,1,0,0,1,-1,0.428571429
2294,-1,-1,0,-1,0,-1,0.428571429
2295,-0.333333333,0,0,0,0,-1,-0.428571429
2296,0.333333333,-1,0,0,-1,-1,-0.428571429
2297,-1,0,0,0,-1,1,0.428571429
2298,-0.333333333,0,0,0,-1,1,-0.428571429
2299,-0.333333333,-1,0,0,0,1,0.428571429
2300,-1,0,0,-1,-1,-1,-0.428571429
2301,-1,0,0,0,-1,-1,-0.428571429
2302,-0.333333333,0,0,0,0,-1,-0.428571429
2303,1,1,0,0,0,-1,0.428571429
2304,1,0,-1,0,0,-1,0.428571429
2305,-0.333333333,0,-1,0,0,-1,-0.428571429
2306,0.333333333,0,0,0,0,1,-1
2307,0.333333333,1,0,0,0,1,-1
2308,-0.333333333,0,0,0,0,-1,0.428571429
2309,1,-1,0,0,1,-1,-0.428571429
2310,0.333333333,0,0,0,0,-1,0.428571429
2311,0.333333333,0,0,-1,0,-1,-0.428571429
2312,0.333333333,0,0,0,-1,-1,0.428571429
2313,-0.333333333,0,0,0,-1,-1,1
2314,-1,0,0,0,0,1,-1
2315,0.333333333,0,-1,0,0,1,-0.428571429
2316,0.333333333,-1,0,0,0,1,-0.428571429
2317,1,0,0,0,0,-1,-0.428571429
2318,0.333333333,0,0,-1,-1,-1,-1
2319,-0.333333333,0,0,0,0,-1,-0.428571429
2320,-1,0,0,0,0,-1,1
2321,-0.333333333,-1,1,-1,0,-1,1
2322,-0.333333333,0,-1,0,0,-1,-0.428571429
2323,-0.333333333,0,0,0,0,-1,1
2324,0.333333333,0,-1,0,0,-1,-1
2325,1,-1,0,0,0,-1,-1
2326,0.333333333,1,0,0,0,-1,0.428571429
2327,0.333333333,1,0,0,-1,-1,0.428571429
2328,-0.333333333,0,0,0,0,-1,-0.428571429
2329,-1,0,0,0,0,-1,1
2330,-0.333333333,1,1,0,0,1,-0.428571429
2331,-1,0,0,0,1,1,-0.428571429
2332,0.333333333,1,1,0,-1,1,-1
2333,0.333333333,0,0,0,0,-1,0.428571429
2334,-1,0,0,0,0,-1,1
2335,0.333333333,0,1,-1,-1,-1,0.428571429
2336,0.333333333,0,0,-1,-1,-1,1
2337,1,-1,0,0,0,-1,0.428571429
2338,0.333333333,-1,0,-1,0,-1,-1
2339,1,-1,-1,0,0,-1,-0.428571429
2340,0.333333333,0,-1,-1,-1,-1,-0.428571429
2341,-0.333333333,0,0,-1,0,-1,-1
2342,0.333333333,0,0,-1,-1,-1,-0.428571429
2343,-0.333333333,-1,-1,-1,-1,-1,-1
2344,0.333333333,0,0,0,0,-1,0.428571429
2345,0.333333333,-1,0,-1,0,-1,-0.428571429
2346,0.333333333,0,0,0,0,-1,0.428571429
2347,-1,-1,0,-1,-1,-1,1
2348,-0.333333333,-1,0,0,0,-1,0.428571429
2349,0.333333333,-1,0,0,0,-1,-0.428571429
2350,1,0,0,-1,-1,-1,-1
2351,0.333333333,0,0,0,0,-1,0.428571429
2352,-0.333333333,0,0,0,0,-1,-0.428571429
2353,-0.333333333,0,0,0,0,-1,0.428571429
2354,1,-1,0,0,0,-1,0.428571429
2355,0.333333333,0,0,0,-1,-1,-1
2356,0.333333333,0,0,0,0,-1,-0.428571429
2357,0.333333333,0,0,-1,0,-1,-0.428571429
2358,-1,0,0,0,0,-1,-1
2359,-0.333333333,-1,0,0,0,-1,-0.428571429
2360,-0.333333333,-1,0,0,0,-1,0.428571429
2361,1,0,0,0,0,-1,-0.428571429
2362,-0.333333333,-1,0,0,0,1,-0.428571429
2363,1,-1,0,0,-1,1,-0.428571429
2364,-0.333333333,0,0,0,0,1,-0.428571429
2365,-0.333333333,-1,0,-1,0,-1,0.428571429
2366,0.333333333,0,0,0,0,-1,-0.428571429
2367,-0.333333333,-1,1,0,1,-1,0.428571429
2368,-0.333333333,0,0,0,0,-1,1
2369,-0.333333333,0,0,0,-1,-1,0.428571429
2370,0.333333333,-1,0,0,0,-1,0.428571429
2371,1,-1,0,0,0,-1,-0.428571429
2372,-0.333333333,0,0,0,1,-1,1
2373,-0.333333333,0,0,0,0,-1,-0.428571429
2374,0.333333333,-1,1,-1,1,1,-0.428571429
2375,0.333333333,0,0,1,1,1,-0.428571429
2376,0.333333333,1,0,-1,0,1,-0.428571429
2377,1,0,0,0,0,-1,-0.428571429
2378,-1,-1,0,0,0,-1,0.428571429
2379,-1,0,0,0,1,-1,1
2380,-1,0,-1,0,0,-1,-0.428571429
2381,-0.333333333,0,0,0,-1,-1,-1
2382,0.333333333,0,0,0,0,-1,-1
2383,-1,0,0,0,-1,-1,-1
2384,-0.333333333,1,0,0,0,-1,1
2385,-0.333333333,-1,0,0,0,-1,0.428571429
2386,-1,0,0,-1,0,-1,0.428571429
2387,1,-1,0,0,0,-1,-1
2388,-0.333333333,0,0,0,0,-1,-0.428571429
2389,-0.333333333,1,0,0,1,-1,0.428571429
2390,0.333333333,0,0,0,0,-1,-0.428571429
2391,0.333333333,-1,-1,0,0,-1,-0.428571429
2392,1,-1,0,0,-1,-1,-1
2393,-1,-1,1,-1,-1,-1,-0.428571429
2394,-0.333333333,0,0,0,0,-1,-0.428571429
2395,-0.333333333,0,0,0,0,1,0.428571429
2396,0.333333333,0,0,0,0,1,-1
2397,-0.333333333,-1,0,0,-1,1,-0.428571429
2398,-1,-1,0,0,0,-1,-0.428571429
2399,1,0,0,0,0,-1,-0.428571429
2400,0.333333333,0,0,-1,-1,-1,-0.428571429
2401,0.333333333,-1,0,0,-1,-1,-0.428571429
2402,0.333333333,0,0,0,0,-1,-0.428571429
2403,1,0,0,0,0,-1,0.428571429
2404,-1,0,1,0,0,-1,-1
2405,1,0,0,0,0,-1,0.428571429
2406,-0.333333333,0,0,0,0,-1,1
2407,0.333333333,0,0,0,0,1,0.428571429
2408,0.333333333,0,0,0,0,1,-0.428571429
2409,1,-1,0,-1,0,1,0.428571429
2410,1,0,0,0,-1,-1,-1
2411,-0.333333333,-1,0,0,-1,-1,-0.428571429
2412,1,0,0,0,-1,-1,-0.428571429
2413,0.333333333,-1,0,0,0,-1,-0.428571429
2414,1,0,0,0,0,-1,-1
2415,-0.333333333,0,0,0,0,-1,0.428571429
2416,-1,0,0,0,0,1,1
2417,-0.333333333,0,1,0,0,1,0.428571429
2418,0.333333333,-1,-1,0,-1,1,-0.428571429
2419,0.333333333,0,0,0,-1,-1,-0.428571429
2420,-0.333333333,0,-1,0,0,-1,-1
2421,0.333333333,0,0,0,0,-1,-0.428571429
2422,1,0,-1,-1,-1,-1,-0.428571429
2423,0.333333333,-1,0,0,0,-1,-0.428571429
2424,-1,0,0,0,0,-1,-0.428571429
2425,1,-1,0,-1,0,-1,-1
2426,0.333333333,0,0,0,0,-1,0.428571429
2427,-1,-1,0,0,0,-1,0.428571429
2428,0.333333333,-1,0,0,0,-1,-0.428571429
2429,0.333333333,0,-1,-1,0,-1,1
2430,-0.333333333,0,0,0,0,-1,0.428571429
2431,-0.333333333,-1,0,-1,0,-1,-1
2432,-0.333333333,-1,1,0,1,-1,-0.428571429
2433,1,-1,-1,-1,0,-1,-1
2434,-1,0,0,0,0,1,-0.428571429
2435,1,0,0,0,-1,1,-0.428571429
2436,-0.333333333,0,0,0,0,-1,-0.428571429
2437,-1,0,0,0,0,-1,-0.428571429
2438,-0.333333333,1,0,0,0,-1,0.428571429
2439,1,0,0,0,0,-1,-0.428571429
2440,0.333333333,0,0,0,0,-1,-0.428571429
2441,0.333333333,0,-1,0,0,-1,-0.428571429
2442,0.333333333,1,0,0,0,-1,0.428571429
2443,-0.333333333,1,0,0,0,-1,0.428571429
2444,0.333333333,-1,0,-1,0,1,-0.428571429
2445,1,-1,0,0,0,1,0.428571429
2446,-0.333333333,0,-1,0,-1,-1,-0.428571429
2447,-0.333333333,0,-1,0,0,-1,-0.428571429
2448,-0.333333333,-1,0,0,0,-1,-0.428571429
2449,0.333333333,0,-1,0,-1,-1,0.428571429
2450,0.333333333,0,0,-1,-1,-1,1
2451,0.333333333,0,0,-1,0,-1,0.428571429
2452,-0.333333333,0,0,0,0,-1,0.428571429
2453,0.333333333,0,0,0,0,-1,1
2454,1,0,-1,-1,0,-1,1
2455,0.333333333,0,0,-1,-1,-1,-1
2456,-0.333333333,0,0,0,0,-1,-1
2457,-1,0,0,-1,0,-1,-0.428571429
2458,0.333333333,0,0,0,0,-1,-0.428571429
2459,-1,0,0,0,0,-1,0.428571429
2460,1,0,0,0,0,-1,-0.428571429
2461,1,0,0,0,0,-1,-0.428571429
2462,1,0,0,0,-1,-1,0.428571429
2463,-1,0,0,0,0,-1,-0.428571429
2464,-1,-1,0,0,0,-1,-1
2465,-1,0,0,0,-1,1,1
2466,-0.333333333,0,0,0,0,1,-0.428571429
2467,-0.333333333,-1,0,0,0,1,1
2468,-1,1,0,0,0,1,0.428571429
2469,-1,0,0,0,0,1,-0.428571429
2470,-0.333333333,-1,0,0,0,1,-0.428571429
2471,-0.333333333,0,0,0,0,-1,-1
2472,-1,0,0,0,0,-1,0.428571429
2473,-1,-1,0,0,-1,-1,-1
2474,-1,0,-1,0,0,1,0.428571429
2475,-0.333333333,0,0,0,-1,1,0.428571429
2476,0.333333333,0,0,0,-1,1,-1
2477,-0.333333333,0,0,0,0,-1,0.428571429
2478,-1,0,0,0,0,-1,0.428571429
2479,0.333333333,0,0,0,-1,-1,1
2480,1,-1,0,0,0,-1,-0.428571429
2481,-1,0,0,0,-1,-1,-1
2482,0.333333333,0,0,0,-1,-1,0.428571429
2483,-1,0,-1,-1,-1,-1,-0.428571429
2484,0.333333333,1,-1,0,-1,-1,-0.428571429
2485,-0.333333333,0,0,0,-1,-1,-1
2486,-0.333333333,0,1,0,0,-1,0.428571429
2487,-0.333333333,0,0,-1,-1,-1,-1
2488,-1,-1,1,0,-1,-1,1
2489,-0.333333333,0,0,0,-1,-1,-0.428571429
2490,0.333333333,1,0,0,-1,-1,-0.428571429
2491,-1,-1,0,-1,0,-1,0.428571429
2492,1,-1,0,-1,0,-1,-0.428571429
2493,-0.333333333,-1,0,0,-1,-1,-0.428571429
2494,-0.333333333,0,0,0,-1,1,-0.428571429
2495,0.333333333,0,0,0,0,1,-0.428571429
2496,1,-1,1,0,0,1,-0.428571429
2497,-0.333333333,0,0,0,-1,1,0.428571429
2498,-1,0,0,-1,0,1,0.428571429
2499,-0.333333333,0,0,0,0,1,-0.428571429
2500,-0.333333333,0,0,-1,0,1,-0.428571429
2501,-1,0,0,0,-1,-1,-0.428571429
2502,0.333333333,1,0,0,0,-1,-0.428571429
2503,0.333333333,-1,0,0,0,-1,-0.428571429
2504,-0.333333333,0,0,0,0,-1,0.428571429
2505,-1,0,0,0,0,-1,0.428571429
2506,0.333333333,1,0,0,0,-1,0.428571429
2507,0.333333333,0,0,-1,0,-1,-0.428571429
2508,0.333333333,-1,0,0,0,-1,0.428571429
2509,0.333333333,-1,-1,0,-1,-1,0.428571429
2510,0.333333333,-1,0,-1,0,-1,0.428571429
2511,-1,0,0,0,0,-1,0.428571429
2512,-0.333333333,0,0,1,0,-1,1
2513,-0.333333333,0,0,0,0,-1,0.428571429
2514,0.333333333,0,0,0,0,-1,1
2515,1,-1,-1,-1,0,-1,0.428571429
2516,1,0,0,0,-1,-1,-1
2517,0.333333333,0,0,0,-1,-1,-0.428571429
2518,1,0,0,-1,0,-1,-0.428571429
2519,-0.333333333,0,1,0,-1,-1,-0.428571429
2520,-0.333333333,0,0,0,0,-1,0.428571429
2521,-0.333333333,0,-1,-1,0,-1,-0.428571429
2522,-0.333333333,1,0,0,0,-1,0.428571429
2523,1,0,0,0,0,-1,-0.428571429
